Stock,Stock Growth,Profit,BuyColumns,SellColumn,Wins,Losses,Entries,Exits,Winrate,Profit/StockGrowth
RELINFRA.NS,-60.57,1002.01,atrBuySignal,atrSellSignal,19.0,26.0,45.0,45.0,42.22,-16.54
WELINV.NS,892.2,986.47,atrBuySignal,atrSellSignal,15.0,15.0,30.0,30.0,50.0,1.11
NEULANDLAB.NS,641.65,962.58,atrBuySignal,atrSellSignal,13.0,24.0,37.0,37.0,35.14,1.5
BTML.NS,989.53,949.22,rsiBuySignal,atrSellSignal,11.0,11.0,22.0,22.0,50.0,0.96
JWL.NS,2695.47,945.04,"atrBuySignal,rsiBuySignal",atrSellSignal,12.0,18.0,30.0,30.0,40.0,0.35
CANTABIL.NS,1557.39,937.74,"atrBuySignal,rsiBuySignal",atrSellSignal,16.0,11.0,27.0,27.0,59.26,0.6
TATAELXSI.NS,954.82,927.29,atrBuySignal,atrSellSignal,24.0,15.0,39.0,39.0,61.54,0.97
PAISALO.NS,700.21,922.32,"atrBuySignal,rsiBuySignal",atrSellSignal,13.0,14.0,27.0,27.0,48.15,1.32
VERTOZ.NS,1160.19,921.24,atrBuySignal,atrSellSignal,19.0,19.0,38.0,38.0,50.0,0.79
GLOBUSSPR.NS,770.95,914.65,rsiBuySignal,atrSellSignal,12.0,20.0,32.0,32.0,37.5,1.19
KAVVERITEL.NS,10.57,903.63,"atrBuySignal,stochasticBuySignal",atrSellSignal,5.0,4.0,9.0,9.0,55.56,85.49
DIGJAMLMTD.NS,-74.95,889.23,stochasticBuySignal,atrSellSignal,5.0,8.0,14.0,14.0,35.71,-11.86
NIBL.NS,11.09,883.51,atrBuySignal,atrSellSignal,16.0,14.0,31.0,31.0,51.61,79.67
CINEVISTA.NS,226.61,882.28,atrBuySignal,atrSellSignal,24.0,17.0,41.0,41.0,58.54,3.89
GLOBAL.NS,908.75,882.18,rsiBuySignal,atrSellSignal,16.0,24.0,40.0,40.0,40.0,0.97
GOKEX.NS,1151.97,869.08,"atrBuySignal,rsiBuySignal",atrSellSignal,14.0,18.0,32.0,32.0,43.75,0.75
KRIDHANINF.NS,-91.34,866.94,atrBuySignal,atrSellSignal,20.0,22.0,44.0,44.0,45.45,-9.49
MAANALU.NS,3108.45,864.98,atrBuySignal,atrSellSignal,15.0,22.0,39.0,39.0,38.46,0.28
TOTAL.NS,85.28,858.17,atrBuySignal,atrSellSignal,17.0,28.0,46.0,46.0,36.96,10.06
DEEPAKNTR.NS,2353.4,855.0,"atrBuySignal,rsiBuySignal",atrSellSignal,21.0,10.0,31.0,31.0,67.74,0.36
THEJO.NS,4283.15,849.29,rsiBuySignal,atrSellSignal,24.0,31.0,55.0,55.0,43.64,0.2
KPITTECH.NS,1255.75,849.13,atrBuySignal,atrSellSignal,13.0,12.0,25.0,25.0,52.0,0.68
BALAMINES.NS,552.73,848.17,atrBuySignal,atrSellSignal,16.0,22.0,38.0,38.0,42.11,1.53
KARURVYSYA.NS,174.31,847.55,atrBuySignal,atrSellSignal,14.0,15.0,29.0,29.0,48.28,4.86
VOLTAMP.NS,1037.91,844.42,atrBuySignal,atrSellSignal,17.0,15.0,32.0,32.0,53.12,0.81
SABTNL.NS,-99.72,827.46,atrBuySignal,atrSellSignal,17.0,22.0,39.0,39.0,43.59,-8.3
DIXON.NS,1202.41,823.83,atrBuySignal,atrSellSignal,21.0,15.0,36.0,36.0,58.33,0.69
TATAINVEST.NS,1091.62,821.58,atrBuySignal,atrSellSignal,20.0,14.0,34.0,34.0,58.82,0.75
RAJRATAN.NS,1672.93,817.1,rsiBuySignal,atrSellSignal,9.0,7.0,16.0,16.0,56.25,0.49
PGEL.NS,1325.67,815.02,rsiBuySignal,atrSellSignal,19.0,17.0,36.0,36.0,52.78,0.61
BORORENEW.NS,896.55,797.22,"atrBuySignal,rsiBuySignal",atrSellSignal,10.0,13.0,23.0,23.0,43.48,0.89
63MOONS.NS,458.57,793.98,atrBuySignal,atrSellSignal,21.0,23.0,44.0,44.0,47.73,1.73
JKTYRE.NS,248.23,786.82,atrBuySignal,atrSellSignal,14.0,20.0,35.0,35.0,40.0,3.17
EKC.NS,311.64,780.9,"atrBuySignal,rsiBuySignal",atrSellSignal,11.0,20.0,31.0,31.0,35.48,2.51
SHYAMTEL.NS,-58.61,780.21,atrBuySignal,atrSellSignal,16.0,27.0,44.0,44.0,36.36,-13.31
WANBURY.NS,138.24,776.67,"atrBuySignal,rsiBuySignal",atrSellSignal,14.0,13.0,27.0,27.0,51.85,5.62
KEI.NS,2909.73,773.98,atrBuySignal,atrSellSignal,23.0,15.0,38.0,38.0,60.53,0.27
MOTILALOFS.NS,326.36,766.87,atrBuySignal,atrSellSignal,20.0,11.0,31.0,31.0,64.52,2.35
BSOFT.NS,709.32,761.3,"atrBuySignal,rsiBuySignal",atrSellSignal,16.0,14.0,30.0,30.0,53.33,1.07
GREENPANEL.NS,682.08,760.67,atrBuySignal,atrSellSignal,11.0,12.0,23.0,23.0,47.83,1.12
IRISDOREME.NS,1500.74,758.81,atrBuySignal,atrSellSignal,13.0,10.0,24.0,24.0,54.17,0.51
AGARIND.NS,139.93,756.96,atrBuySignal,atrSellSignal,19.0,12.0,31.0,31.0,61.29,5.41
IFCI.NS,50.73,756.02,rsiBuySignal,atrSellSignal,16.0,16.0,32.0,32.0,50.0,14.9
BLBLIMITED.NS,247.69,751.93,atrBuySignal,atrSellSignal,17.0,20.0,37.0,37.0,45.95,3.04
JAICORPLTD.NS,307.4,746.76,atrBuySignal,atrSellSignal,13.0,20.0,35.0,35.0,37.14,2.43
TARAPUR.NS,70.18,739.55,atrBuySignal,atrSellSignal,19.0,32.0,53.0,53.0,35.85,10.54
SALASAR.NS,696.19,735.41,"atrBuySignal,rsiBuySignal",atrSellSignal,14.0,11.0,25.0,25.0,56.0,1.06
ZEELEARN.NS,-84.59,730.26,stochasticBuySignal,atrSellSignal,11.0,5.0,16.0,16.0,68.75,-8.63
IIFLSEC.NS,498.27,727.36,atrBuySignal,atrSellSignal,11.0,11.0,22.0,22.0,50.0,1.46
SARDAEN.NS,870.8,727.28,rsiBuySignal,atrSellSignal,17.0,20.0,37.0,37.0,45.95,0.84
PCJEWELLER.NS,-72.42,725.85,"atrBuySignal,rsiBuySignal",atrSellSignal,12.0,13.0,25.0,25.0,48.0,-10.02
TATAMTRDVR.NS,106.53,725.43,"atrBuySignal,rsiBuySignal",atrSellSignal,17.0,17.0,34.0,34.0,50.0,6.81
BIRLACABLE.NS,570.63,724.42,"atrBuySignal,rsiBuySignal",atrSellSignal,13.0,14.0,28.0,28.0,46.43,1.27
BSE.NS,676.81,724.24,atrBuySignal,atrSellSignal,18.0,21.0,39.0,39.0,46.15,1.07
BAJFINANCE.NS,718.29,721.17,rsiBuySignal,atrSellSignal,20.0,20.0,40.0,40.0,50.0,1.0
V2RETAIL.NS,328.24,713.13,atrBuySignal,atrSellSignal,17.0,22.0,39.0,39.0,43.59,2.17
CAPTRUST.NS,-75.02,708.83,atrBuySignal,atrSellSignal,12.0,16.0,28.0,28.0,42.86,-9.45
VISAKAIND.NS,164.56,703.77,atrBuySignal,atrSellSignal,17.0,18.0,35.0,35.0,48.57,4.28
ELECTCAST.NS,739.02,699.32,"atrBuySignal,rsiBuySignal",atrSellSignal,13.0,11.0,24.0,24.0,54.17,0.95
WIPL.NS,338.72,694.52,atrBuySignal,atrSellSignal,19.0,31.0,51.0,51.0,37.25,2.05
SAKSOFT.NS,852.64,691.45,"atrBuySignal,rsiBuySignal",atrSellSignal,15.0,12.0,27.0,27.0,55.56,0.81
TREEHOUSE.NS,16.19,687.12,atrBuySignal,atrSellSignal,18.0,19.0,38.0,38.0,47.37,42.44
ARIHANTSUP.NS,243.38,680.3,atrBuySignal,atrSellSignal,13.0,16.0,29.0,29.0,44.83,2.8
TIINDIA.NS,1213.71,678.76,"atrBuySignal,rsiBuySignal",atrSellSignal,16.0,12.0,28.0,28.0,57.14,0.56
KERNEX.NS,1333.51,678.43,rsiBuySignal,atrSellSignal,19.0,25.0,44.0,44.0,43.18,0.51
LINDEINDIA.NS,1993.04,676.64,atrBuySignal,atrSellSignal,17.0,18.0,35.0,35.0,48.57,0.34
ONWARDTEC.NS,625.45,676.06,atrBuySignal,atrSellSignal,14.0,14.0,28.0,28.0,50.0,1.08
DPABHUSHAN.NS,2950.74,660.9,atrBuySignal,atrSellSignal,17.0,28.0,45.0,45.0,37.78,0.22
JINDALSTEL.NS,1218.05,646.1,atrBuySignal,atrSellSignal,20.0,24.0,44.0,44.0,45.45,0.53
VINDHYATEL.NS,289.76,644.23,atrBuySignal,atrSellSignal,21.0,17.0,38.0,38.0,55.26,2.22
BSHSL.NS,4417.71,643.64,atrBuySignal,atrSellSignal,12.0,41.0,53.0,53.0,22.64,0.15
NDRAUTO.NS,1311.17,641.9,atrBuySignal,atrSellSignal,14.0,10.0,24.0,24.0,58.33,0.49
5PAISA.NS,137.55,640.09,atrBuySignal,atrSellSignal,12.0,17.0,29.0,29.0,41.38,4.65
VINNY.NS,144.17,638.65,atrBuySignal,atrSellSignal,17.0,20.0,38.0,38.0,44.74,4.43
IRCTC.NS,581.55,635.38,atrBuySignal,atrSellSignal,11.0,11.0,22.0,22.0,50.0,1.09
ASHAPURMIN.NS,446.95,634.13,"atrBuySignal,rsiBuySignal",atrSellSignal,15.0,20.0,35.0,35.0,42.86,1.42
KBCGLOBAL.NS,-35.22,633.27,atrBuySignal,atrSellSignal,19.0,14.0,33.0,33.0,57.58,-17.98
SUMMITSEC.NS,185.91,633.08,atrBuySignal,atrSellSignal,10.0,18.0,28.0,28.0,35.71,3.41
BLKASHYAP.NS,224.81,628.88,atrBuySignal,atrSellSignal,23.0,17.0,41.0,41.0,56.1,2.8
ONELIFECAP.NS,-8.2,624.95,atrBuySignal,atrSellSignal,20.0,20.0,40.0,40.0,50.0,-76.21
RADICO.NS,1508.27,622.48,atrBuySignal,atrSellSignal,18.0,18.0,36.0,36.0,50.0,0.41
MSTCLTD.NS,657.81,620.98,rsiBuySignal,atrSellSignal,12.0,11.0,23.0,23.0,52.17,0.94
SURANASOL.NS,99.32,614.77,"atrBuySignal,rsiBuySignal",atrSellSignal,11.0,13.0,24.0,24.0,45.83,6.19
SBC.NS,785.04,613.51,atrBuySignal,atrSellSignal,7.0,3.0,10.0,10.0,70.0,0.78
AUTOIND.NS,159.47,612.02,atrBuySignal,atrSellSignal,20.0,23.0,43.0,43.0,46.51,3.84
TIJARIA.NS,196.15,609.24,"atrBuySignal,rsiBuySignal",atrSellSignal,16.0,14.0,30.0,30.0,53.33,3.11
SHEMAROO.NS,-59.28,608.36,stochasticBuySignal,atrSellSignal,6.0,1.0,7.0,7.0,85.71,-10.26
COUNCODOS.NS,25.0,603.55,atrBuySignal,atrSellSignal,18.0,25.0,45.0,45.0,40.0,24.14
MOLDTECH.NS,390.68,603.35,rsiBuySignal,atrSellSignal,14.0,8.0,22.0,22.0,63.64,1.54
TALBROAUTO.NS,1145.67,601.39,"atrBuySignal,rsiBuySignal",atrSellSignal,13.0,17.0,30.0,30.0,43.33,0.52
LPDC.NS,146.48,599.12,atrBuySignal,atrSellSignal,14.0,25.0,39.0,39.0,35.9,4.09
DRCSYSTEMS.NS,329.36,598.32,atrBuySignal,atrSellSignal,12.0,12.0,24.0,24.0,50.0,1.82
MAZDOCK.NS,1173.1,596.66,atrBuySignal,atrSellSignal,9.0,7.0,16.0,16.0,56.25,0.51
TRENT.NS,1960.93,591.84,atrBuySignal,atrSellSignal,20.0,14.0,34.0,34.0,58.82,0.3
PRAKASH.NS,293.51,587.38,atrBuySignal,atrSellSignal,17.0,27.0,44.0,44.0,38.64,2.0
GENUSPOWER.NS,676.45,586.77,"atrBuySignal,rsiBuySignal",atrSellSignal,17.0,13.0,30.0,30.0,56.67,0.87
USHAMART.NS,2273.11,579.4,atrBuySignal,atrSellSignal,20.0,16.0,36.0,36.0,55.56,0.25
AGI.NS,968.8,578.28,atrBuySignal,atrSellSignal,17.0,21.0,38.0,38.0,44.74,0.6
RTNPOWER.NS,19.58,577.44,"atrBuySignal,rsiBuySignal",atrSellSignal,12.0,16.0,30.0,30.0,40.0,29.49
BEDMUTHA.NS,842.59,576.74,atrBuySignal,atrSellSignal,20.0,16.0,36.0,36.0,55.56,0.68
NEWGEN.NS,480.82,576.04,rsiBuySignal,atrSellSignal,12.0,12.0,24.0,24.0,50.0,1.2
GABRIEL.NS,212.11,574.53,atrBuySignal,atrSellSignal,15.0,13.0,28.0,28.0,53.57,2.71
GANESHHOUC.NS,905.08,573.98,atrBuySignal,atrSellSignal,23.0,20.0,43.0,43.0,53.49,0.63
AFFLE.NS,510.77,571.31,atrBuySignal,atrSellSignal,13.0,11.0,24.0,24.0,54.17,1.12
SOMANYCERA.NS,23.18,569.75,rsiBuySignal,atrSellSignal,15.0,10.0,25.0,25.0,60.0,24.58
ANUP.NS,604.68,566.73,atrBuySignal,atrSellSignal,10.0,11.0,21.0,21.0,47.62,0.94
SURYAROSNI.NS,526.89,561.73,"atrBuySignal,rsiBuySignal",atrSellSignal,17.0,17.0,34.0,34.0,50.0,1.07
PALREDTEC.NS,29.03,560.06,"atrBuySignal,rsiBuySignal",atrSellSignal,13.0,12.0,25.0,25.0,52.0,19.29
PRAXIS.NS,-83.15,554.55,atrBuySignal,atrSellSignal,15.0,14.0,29.0,29.0,51.72,-6.67
BOMDYEING.NS,236.51,554.11,atrBuySignal,atrSellSignal,21.0,22.0,43.0,43.0,48.84,2.34
MAHSCOOTER.NS,370.9,553.37,atrBuySignal,atrSellSignal,19.0,14.0,33.0,33.0,57.58,1.49
RAYMOND.NS,290.4,552.97,atrBuySignal,atrSellSignal,20.0,16.0,36.0,36.0,55.56,1.9
DHANI.NS,151.1,552.94,atrBuySignal,atrSellSignal,17.0,36.0,53.0,53.0,32.08,3.66
KECL.NS,170.88,547.2,"atrBuySignal,rsiBuySignal",atrSellSignal,17.0,17.0,35.0,35.0,48.57,3.2
PILITA.NS,10.31,547.08,"atrBuySignal,rsiBuySignal",atrSellSignal,10.0,8.0,18.0,18.0,55.56,53.06
DYNAMATECH.NS,182.24,546.26,"atrBuySignal,rsiBuySignal",atrSellSignal,12.0,13.0,25.0,25.0,48.0,3.0
RVNL.NS,1256.69,545.57,atrBuySignal,atrSellSignal,15.0,12.0,27.0,27.0,55.56,0.43
GEEKAYWIRE.NS,1519.55,542.97,atrBuySignal,atrSellSignal,18.0,10.0,31.0,31.0,58.06,0.36
MANGALAM.NS,-32.21,542.97,atrBuySignal,atrSellSignal,16.0,16.0,32.0,32.0,50.0,-16.86
HAL.NS,552.83,542.78,atrBuySignal,atrSellSignal,17.0,14.0,31.0,31.0,54.84,0.98
MAHLIFE.NS,463.26,539.05,rsiBuySignal,atrSellSignal,14.0,15.0,29.0,29.0,48.28,1.16
MANAKCOAT.NS,398.0,538.36,atrBuySignal,atrSellSignal,15.0,17.0,32.0,32.0,46.88,1.35
GET&D.NS,195.02,535.01,atrBuySignal,atrSellSignal,14.0,21.0,35.0,35.0,40.0,2.74
ISMTLTD.NS,1052.27,534.35,atrBuySignal,atrSellSignal,17.0,27.0,44.0,44.0,38.64,0.51
SUMEETINDS.NS,-92.11,532.13,atrBuySignal,atrSellSignal,22.0,26.0,49.0,49.0,44.9,-5.78
MIRCELECTR.NS,54.34,530.16,"atrBuySignal,rsiBuySignal",atrSellSignal,16.0,17.0,33.0,33.0,48.48,9.76
TEMBO.NS,650.35,529.34,rsiBuySignal,atrSellSignal,12.0,14.0,26.0,26.0,46.15,0.81
TVSHLTD.NS,223.15,529.22,atrBuySignal,atrSellSignal,15.0,14.0,29.0,29.0,51.72,2.37
BAJAJFINSV.NS,448.88,526.78,rsiBuySignal,atrSellSignal,19.0,19.0,38.0,38.0,50.0,1.17
APLAPOLLO.NS,1591.48,524.17,atrBuySignal,atrSellSignal,21.0,21.0,42.0,42.0,50.0,0.33
SHYAMCENT.NS,150.33,523.05,rsiBuySignal,atrSellSignal,16.0,20.0,36.0,36.0,44.44,3.48
VADILALIND.NS,718.19,521.9,atrBuySignal,atrSellSignal,17.0,20.0,37.0,37.0,45.95,0.73
NDGL.NS,514.75,521.86,"atrBuySignal,rsiBuySignal",atrSellSignal,11.0,14.0,25.0,25.0,44.0,1.01
ANANTRAJ.NS,1863.66,518.34,"atrBuySignal,rsiBuySignal",atrSellSignal,18.0,19.0,37.0,37.0,48.65,0.28
GNA.NS,336.74,517.67,"atrBuySignal,rsiBuySignal",atrSellSignal,15.0,13.0,28.0,28.0,53.57,1.54
POWERMECH.NS,1016.04,514.19,rsiBuySignal,atrSellSignal,20.0,14.0,34.0,34.0,58.82,0.51
TFL.NS,3.2,512.28,atrBuySignal,atrSellSignal,15.0,29.0,44.0,44.0,34.09,160.09
MRO-TEK.NS,710.1,510.19,rsiBuySignal,atrSellSignal,13.0,16.0,29.0,29.0,44.83,0.72
RKDL.NS,105.86,509.86,atrBuySignal,atrSellSignal,17.0,21.0,39.0,39.0,43.59,4.82
BUTTERFLY.NS,326.11,508.19,atrBuySignal,atrSellSignal,14.0,19.0,33.0,33.0,42.42,1.56
ALMONDZ.NS,655.9,507.01,"atrBuySignal,rsiBuySignal",atrSellSignal,13.0,13.0,26.0,26.0,50.0,0.77
TATAPOWER.NS,467.77,505.63,atrBuySignal,atrSellSignal,20.0,18.0,38.0,38.0,52.63,1.08
ASTRAMICRO.NS,530.56,505.26,rsiBuySignal,atrSellSignal,14.0,15.0,29.0,29.0,48.28,0.95
PURVA.NS,698.31,505.05,rsiBuySignal,atrSellSignal,13.0,18.0,31.0,31.0,41.94,0.72
PKTEA.NS,150.71,504.6,"atrBuySignal,rsiBuySignal",atrSellSignal,14.0,11.0,25.0,25.0,56.0,3.35
UNIVPHOTO.NS,516.06,502.26,"atrBuySignal,rsiBuySignal",atrSellSignal,5.0,8.0,13.0,13.0,38.46,0.97
WEALTH.NS,2299.34,498.83,atrBuySignal,atrSellSignal,12.0,15.0,27.0,27.0,44.44,0.22
